team,stage,opponent,meet_prob
England,FINAL,Egypt,0.00014
England,FINAL,Tunisia,0.0001
England,FINAL,South Africa,0.0001
England,FINAL,Panama,8e-05
England,FINAL,Bosnia and Herzegovina,4e-05
England,FINAL,DR Congo,3e-05
England,FINAL,Uzbekistan,2e-05
England,FINAL,Jordan,1e-05
England,FINAL,Iraq,1e-05
England,FINAL,Saudi Arabia,1e-05
England,FINAL,Ghana,1e-05
England,QF,Brazil,0.10388
England,QF,Senegal,0.04192
England,QF,France,0.03663
England,QF,Germany,0.03506
England,QF,Morocco,0.03501
England,QF,Netherlands,0.03333
England,QF,Ecuador,0.02868
England,QF,Japan,0.02665
England,QF,Belgium,0.01853
England,QF,Norway,0.01767
England,QF,Ivory Coast,0.01474
England,QF,Argentina,0.00977
England,QF,Scotland,0.00951
England,QF,Sweden,0.00906
England,QF,Turkey,0.00817
England,QF,United States,0.00563
England,QF,Paraguay,0.00514
England,QF,Iran,0.00507
England,QF,Tunisia,0.00368
England,QF,Australia,0.00363
England,QF,Uruguay,0.00344
England,QF,Algeria,0.00206
England,QF,Austria,0.00181
England,QF,Spain,0.0018
England,QF,Czechia,0.0018
England,QF,South Korea,0.00178
England,QF,Egypt,0.00159
England,QF,Switzerland,0.00121
England,QF,Mexico,0.00105
England,QF,Iraq,0.00101
England,QF,Canada,0.00085
England,QF,Bosnia and Herzegovina,0.00069
England,QF,South Africa,0.00062
England,QF,Haiti,0.00028
England,QF,Jordan,0.00022
England,QF,Saudi Arabia,0.00017
England,QF,Qatar,0.00013
England,QF,Curaçao,0.00012
England,QF,Cape Verde,0.00012
England,QF,New Zealand,9e-05
England,R16,Mexico,0.19483
England,R16,Spain,0.10589
England,R16,Czechia,0.06349
England,R16,South Korea,0.05112
England,R16,Uruguay,0.03727
England,R16,Ivory Coast,0.03054
England,R16,Ecuador,0.02568
England,R16,Scotland,0.02285
England,R16,Morocco,0.02176
England,R16,Germany,0.01703
England,R16,Brazil,0.01617
England,R16,Algeria,0.01414
England,R16,Austria,0.01363
England,R16,Argentina,0.01345
England,R16,Saudi Arabia,0.01258
England,R16,Cape Verde,0.01097
England,R16,Switzerland,0.00978
England,R16,South Africa,0.00772
England,R16,Canada,0.00658
England,R16,Haiti,0.00352
England,R16,Norway,0.00335
England,R16,Senegal,0.00265
England,R16,Curaçao,0.00157
England,R16,Iran,0.00143
England,R16,Egypt,0.00138
England,R16,Belgium,0.00109
England,R16,Jordan,0.00101
England,R16,France,0.0009
England,R16,Bosnia and Herzegovina,0.00066
England,R16,Japan,0.00063
England,R16,Iraq,0.00059
England,R16,New Zealand,0.00053
England,R16,Sweden,0.00045
England,R16,Netherlands,0.00039
England,R16,Tunisia,0.00032
England,R16,Qatar,0.00014
England,R32,Colombia,0.20851
England,R32,Uzbekistan,0.19502
England,R32,Portugal,0.18065
England,R32,DR Congo,0.13588
England,R32,Norway,0.07732
England,R32,Senegal,0.05324
England,R32,Iraq,0.02348
England,R32,Ivory Coast,0.02227
England,R32,Ecuador,0.01464
England,R32,Austria,0.01337
England,R32,Algeria,0.01271
England,R32,France,0.01096
England,R32,Germany,0.00732
England,R32,Jordan,0.00638
England,R32,Curaçao,0.00428
England,R32,Argentina,0.00222
England,R32,Saudi Arabia,0.00152
England,R32,Cape Verde,0.00144
England,R32,Uruguay,0.00085
England,R32,Spain,0.00012
England,SF,Argentina,0.08137
England,SF,Portugal,0.0465
England,SF,Colombia,0.02948
England,SF,France,0.01733
England,SF,Uruguay,0.01656
England,SF,Spain,0.01298
England,SF,Switzerland,0.01085
England,SF,Netherlands,0.00665
England,SF,Belgium,0.00638
England,SF,Germany,0.00578
England,SF,Brazil,0.00488
England,SF,Canada,0.0048
England,SF,Algeria,0.0044
England,SF,Croatia,0.00376
England,SF,Austria,0.00373
England,SF,Senegal,0.00291
England,SF,Turkey,0.00276
England,SF,Morocco,0.00265
England,SF,Iran,0.00262
England,SF,United States,0.00258
England,SF,Japan,0.00225
England,SF,Ecuador,0.00202
England,SF,Paraguay,0.00194
England,SF,Australia,0.00147
England,SF,Egypt,0.00138
England,SF,Ivory Coast,0.00111
England,SF,Mexico,0.00088
England,SF,Scotland,0.0008
England,SF,Czechia,0.00075
England,SF,Norway,0.00065
England,SF,South Korea,0.00055
England,SF,Sweden,0.00052
England,SF,Panama,0.00044
England,SF,Uzbekistan,0.00019
England,SF,Tunisia,0.00018
England,SF,Bosnia and Herzegovina,0.00015
England,SF,Saudi Arabia,0.00015
England,SF,DR Congo,0.00012
England,SF,Ghana,0.0001
England,SF,Jordan,9e-05
England,SF,New Zealand,8e-05
England,SF,South Africa,8e-05
England,SF,Cape Verde,6e-05
England,SF,Iraq,5e-05
England,SF,Haiti,2e-05
England,SF,Qatar,2e-05
France,FINAL,Argentina,0.05395
France,FINAL,Portugal,0.03226
France,FINAL,England,0.02628
France,FINAL,Brazil,0.02352
France,FINAL,Spain,0.02098
France,FINAL,Colombia,0.01935
France,FINAL,Uruguay,0.01005
France,FINAL,Netherlands,0.00862
France,FINAL,Germany,0.00829
France,FINAL,Senegal,0.00793
France,FINAL,Croatia,0.00656
France,FINAL,Morocco,0.00633
France,FINAL,Switzerland,0.00422
France,FINAL,Belgium,0.0042
France,FINAL,Japan,0.00343
France,FINAL,Ecuador,0.0027
France,FINAL,Algeria,0.00214
France,FINAL,Austria,0.00175
France,FINAL,Ivory Coast,0.00173
France,FINAL,Mexico,0.00152
France,FINAL,Canada,0.00148
France,FINAL,Turkey,0.00137
France,FINAL,United States,0.00092
France,FINAL,Iran,0.00092
France,FINAL,Paraguay,0.00084
France,FINAL,Czechia,0.00079
France,FINAL,Scotland,0.00072
France,FINAL,South Korea,0.00058
France,FINAL,Australia,0.00054
France,FINAL,Norway,0.00053
France,FINAL,Sweden,0.00047
France,FINAL,Egypt,0.00041
France,FINAL,Tunisia,0.00018
France,FINAL,Panama,0.00012
France,FINAL,Uzbekistan,0.00011
France,FINAL,South Africa,9e-05
France,FINAL,Saudi Arabia,7e-05
France,FINAL,DR Congo,7e-05
France,FINAL,Ghana,3e-05
France,FINAL,Bosnia and Herzegovina,2e-05
France,FINAL,Cape Verde,1e-05
France,FINAL,New Zealand,1e-05
France,QF,Netherlands,0.13775
France,QF,Brazil,0.06394
France,QF,Morocco,0.05668
France,QF,Japan,0.04775
France,QF,Switzerland,0.04427
France,QF,Mexico,0.03692
France,QF,England,0.03663
France,QF,Canada,0.03088
France,QF,Czechia,0.02899
France,QF,Scotland,0.02444
France,QF,South Korea,0.0238
France,QF,Sweden,0.01358
France,QF,Croatia,0.01268
France,QF,South Africa,0.00489
France,QF,Bosnia and Herzegovina,0.0039
France,QF,Tunisia,0.00373
France,QF,Colombia,0.0037
France,QF,Portugal,0.00361
France,QF,Spain,0.00342
France,QF,Argentina,0.00323
France,QF,Germany,0.00273
France,QF,Uruguay,0.00269
France,QF,Ecuador,0.00265
France,QF,Norway,0.0022
France,QF,Ivory Coast,0.00214
France,QF,Senegal,0.0021
France,QF,Haiti,0.0011
France,QF,Uzbekistan,0.00105
France,QF,Qatar,0.00092
France,QF,Algeria,0.00071
France,QF,Panama,0.00068
France,QF,DR Congo,0.00067
France,QF,Austria,0.00052
France,QF,Cape Verde,0.00034
France,QF,Belgium,0.0003
France,QF,Saudi Arabia,0.00029
France,QF,Ghana,0.0002
France,QF,United States,0.00016
France,QF,Turkey,0.00015
France,QF,Paraguay,0.00015
France,QF,Iraq,0.00015
France,QF,Iran,0.00013
France,QF,Australia,9e-05
France,QF,Egypt,7e-05
France,QF,Jordan,4e-05
France,QF,Curaçao,2e-05
France,R16,Germany,0.27454
France,R16,Ecuador,0.12026
France,R16,Brazil,0.07935
France,R16,Morocco,0.05473
France,R16,Ivory Coast,0.04617
France,R16,Scotland,0.04351
France,R16,United States,0.02775
France,R16,Turkey,0.02765
France,R16,Paraguay,0.02753
France,R16,Australia,0.02511
France,R16,Japan,0.0227
France,R16,Netherlands,0.02173
France,R16,Sweden,0.01272
France,R16,Tunisia,0.0063
France,R16,Haiti,0.00531
France,R16,Mexico,0.00438
France,R16,Czechia,0.00263
France,R16,South Korea,0.00252
France,R16,Belgium,0.0025
France,R16,Switzerland,0.00205
France,R16,Canada,0.00158
France,R16,Iran,0.00101
France,R16,England,0.0009
France,R16,South Africa,0.00084
France,R16,Egypt,0.00081
France,R16,Curaçao,0.00064
France,R16,Uruguay,0.00056
France,R16,Portugal,0.00054
France,R16,Colombia,0.00048
France,R16,Austria,0.00045
France,R16,Algeria,0.00043
France,R16,Cape Verde,0.00034
France,R16,Bosnia and Herzegovina,0.00033
France,R16,Croatia,0.00029
France,R16,Saudi Arabia,0.00026
France,R16,Spain,0.00019
France,R16,Argentina,0.00017
France,R16,New Zealand,0.00016
France,R16,Jordan,0.00016
France,R16,Qatar,0.00014
France,R16,Uzbekistan,0.00013
France,R16,DR Congo,9e-05
France,R16,Panama,7e-05
France,R16,Ghana,5e-05
France,R32,Sweden,0.16666
France,R32,Japan,0.12359
France,R32,Tunisia,0.11905
France,R32,Netherlands,0.07395
France,R32,Ecuador,0.07142
France,R32,Germany,0.0524
France,R32,Ivory Coast,0.05148
France,R32,Australia,0.04283
France,R32,United States,0.04256
France,R32,Paraguay,0.03926
France,R32,Turkey,0.03804
France,R32,Egypt,0.02925
France,R32,Iran,0.02226
France,R32,New Zealand,0.01716
France,R32,Cape Verde,0.01546
France,R32,Saudi Arabia,0.01503
France,R32,Belgium,0.01355
France,R32,England,0.01096
France,R32,Uruguay,0.00775
France,R32,Portugal,0.00559
France,R32,Croatia,0.00542
France,R32,Curaçao,0.00541
France,R32,Colombia,0.00459
France,R32,Scotland,0.00129
France,R32,Spain,0.00117
France,R32,Mexico,0.00103
France,R32,Panama,0.00081
France,R32,Switzerland,0.0008
France,R32,Morocco,0.00078
France,R32,Canada,0.00058
France,R32,Uzbekistan,0.00049
France,R32,Ghana,0.00048
France,R32,Brazil,0.00042
France,R32,South Korea,0.00038
France,R32,Czechia,0.00038
France,R32,Haiti,0.00037
France,R32,DR Congo,0.00028
France,R32,Bosnia and Herzegovina,0.00011
France,R32,South Africa,8e-05
France,R32,Qatar,2e-05
France,SF,Spain,0.13985
France,SF,Portugal,0.04829
France,SF,Argentina,0.0421
France,SF,Colombia,0.04095
France,SF,Belgium,0.03686
France,SF,Uruguay,0.0229
France,SF,England,0.01733
France,SF,Croatia,0.01326
France,SF,Turkey,0.01156
France,SF,Algeria,0.01022
France,SF,Austria,0.00895
France,SF,United States,0.00731
France,SF,Paraguay,0.00694
France,SF,Iran,0.0061
France,SF,Switzerland,0.00507
France,SF,Australia,0.00434
France,SF,Senegal,0.00227
France,SF,Canada,0.00206
France,SF,Czechia,0.00187
France,SF,Egypt,0.00184
France,SF,South Korea,0.00168
France,SF,Germany,0.00163
France,SF,Mexico,0.00109
France,SF,Ecuador,0.00095
France,SF,Netherlands,0.00093
France,SF,Ivory Coast,0.00088
France,SF,Brazil,0.00088
France,SF,Panama,0.00064
France,SF,Uzbekistan,0.00053
France,SF,Japan,0.00047
France,SF,Norway,0.00045
France,SF,South Africa,0.00044
France,SF,Morocco,0.00034
France,SF,Bosnia and Herzegovina,0.00025
France,SF,DR Congo,0.00024
France,SF,Ghana,0.00024
France,SF,Jordan,0.00019
France,SF,Saudi Arabia,0.00016
France,SF,Sweden,0.00012
France,SF,Cape Verde,0.00012
France,SF,Scotland,9e-05
France,SF,Tunisia,9e-05
France,SF,New Zealand,7e-05
France,SF,Iraq,4e-05
France,SF,Qatar,3e-05
France,SF,Curaçao,1e-05
France,SF,Haiti,1e-05
Germany,FINAL,Argentina,0.0126
Germany,FINAL,France,0.00829
Germany,FINAL,Spain,0.00809
Germany,FINAL,Portugal,0.00808
Germany,FINAL,Brazil,0.00566
Germany,FINAL,England,0.0055
Germany,FINAL,Colombia,0.00475
Germany,FINAL,Netherlands,0.00256
Germany,FINAL,Uruguay,0.00234
Germany,FINAL,Croatia,0.00169
Germany,FINAL,Belgium,0.00145
Germany,FINAL,Morocco,0.0014
Germany,FINAL,Senegal,0.00129
Germany,FINAL,Switzerland,0.00112
Germany,FINAL,Ecuador,0.00108
Germany,FINAL,Japan,0.00095
Germany,FINAL,Ivory Coast,0.00063
Germany,FINAL,Algeria,0.00063
Germany,FINAL,Turkey,0.00045
Germany,FINAL,Mexico,0.00043
Germany,FINAL,Austria,0.00036
Germany,FINAL,Paraguay,0.00035
Germany,FINAL,United States,0.0003
Germany,FINAL,Czechia,0.00028
Germany,FINAL,Canada,0.00027
Germany,FINAL,Iran,0.0002
Germany,FINAL,Scotland,0.00014
Germany,FINAL,Australia,0.00014
Germany,FINAL,South Korea,0.00014
Germany,FINAL,Egypt,0.00011
Germany,FINAL,Sweden,8e-05
Germany,FINAL,Norway,6e-05
Germany,FINAL,Tunisia,4e-05
Germany,FINAL,South Africa,4e-05
Germany,FINAL,Uzbekistan,3e-05
Germany,FINAL,Panama,2e-05
Germany,FINAL,Ghana,1e-05
Germany,FINAL,Cape Verde,1e-05
Germany,FINAL,Iraq,1e-05
Germany,QF,Netherlands,0.05119
Germany,QF,England,0.03506
Germany,QF,Brazil,0.02864
Germany,QF,Morocco,0.02284
Germany,QF,Mexico,0.02126
Germany,QF,Japan,0.01883
Germany,QF,Switzerland,0.01589
Germany,QF,Czechia,0.01248
Germany,QF,Croatia,0.01212
Germany,QF,South Korea,0.01149
Germany,QF,Canada,0.01111
Germany,QF,Scotland,0.0096
Germany,QF,Sweden,0.00558
Germany,QF,Senegal,0.00414
Germany,QF,Spain,0.00413
Germany,QF,Ivory Coast,0.00411
Germany,QF,Colombia,0.00382
Germany,QF,Argentina,0.0037
Germany,QF,Portugal,0.00338
Germany,QF,Ecuador,0.0029
Germany,QF,Uruguay,0.00279
Germany,QF,France,0.00273
Germany,QF,South Africa,0.00201
Germany,QF,Norway,0.00182
Germany,QF,Bosnia and Herzegovina,0.00141
Germany,QF,Tunisia,0.00137
Germany,QF,Uzbekistan,0.001
Germany,QF,Algeria,0.00068
Germany,QF,Austria,0.00059
Germany,QF,Panama,0.00055
Germany,QF,DR Congo,0.00055
Germany,QF,Haiti,0.00039
Germany,QF,Saudi Arabia,0.00037
Germany,QF,Qatar,0.00036
Germany,QF,Iran,0.0003
Germany,QF,United States,0.00028
Germany,QF,Belgium,0.00027
Germany,QF,Cape Verde,0.00025
Germany,QF,Paraguay,0.00021
Germany,QF,Ghana,0.00019
Germany,QF,Turkey,0.00019
Germany,QF,Iraq,0.00018
Germany,QF,Australia,0.00012
Germany,QF,Egypt,8e-05
Germany,QF,Curaçao,3e-05
Germany,QF,Jordan,1e-05
Germany,R16,France,0.27454
Germany,R16,Brazil,0.0674
Germany,R16,Senegal,0.04746
Germany,R16,Japan,0.0407
Germany,R16,Netherlands,0.03729
Germany,R16,Morocco,0.02873
Germany,R16,Sweden,0.02389
Germany,R16,Norway,0.01983
Germany,R16,England,0.01703
Germany,R16,Tunisia,0.01522
Germany,R16,Scotland,0.01077
Germany,R16,Croatia,0.00737
Germany,R16,Belgium,0.00643
Germany,R16,United States,0.00429
Germany,R16,Turkey,0.00428
Germany,R16,Australia,0.00408
Germany,R16,Paraguay,0.00395
Germany,R16,Iran,0.00392
Germany,R16,Portugal,0.00382
Germany,R16,Colombia,0.00362
Germany,R16,Egypt,0.00306
Germany,R16,Mexico,0.00239
Germany,R16,Switzerland,0.00236
Germany,R16,Uruguay,0.0018
Germany,R16,Canada,0.00175
Germany,R16,Uzbekistan,0.00157
Germany,R16,Czechia,0.00139
Germany,R16,Saudi Arabia,0.00125
Germany,R16,South Korea,0.00122
Germany,R16,Iraq,0.00103
Germany,R16,DR Congo,0.001
Germany,R16,Panama,0.00095
Germany,R16,Cape Verde,0.00086
Germany,R16,New Zealand,0.0007
Germany,R16,Austria,0.0007
Germany,R16,Algeria,0.00065
Germany,R16,Haiti,0.00059
Germany,R16,Spain,0.00056
Germany,R16,South Africa,0.00043
Germany,R16,Ghana,0.00042
Germany,R16,Bosnia and Herzegovina,0.00026
Germany,R16,Argentina,0.00025
Germany,R16,Jordan,0.00015
Germany,R16,Qatar,0.0001
Germany,R32,Senegal,0.12232
Germany,R32,Scotland,0.09971
Germany,R32,Norway,0.09775
Germany,R32,United States,0.07931
Germany,R32,Australia,0.07828
Germany,R32,Paraguay,0.07827
Germany,R32,Turkey,0.07061
Germany,R32,Morocco,0.06558
Germany,R32,France,0.0524
Germany,R32,Haiti,0.03717
Germany,R32,Brazil,0.0368
Germany,R32,Mexico,0.03309
Germany,R32,Iraq,0.01675
Germany,R32,Czechia,0.01643
Germany,R32,South Korea,0.01435
Germany,R32,Portugal,0.00941
Germany,R32,Sweden,0.00909
Germany,R32,England,0.00732
Germany,R32,Colombia,0.00696
Germany,R32,Tunisia,0.00671
Germany,R32,Japan,0.00641
Germany,R32,South Africa,0.00516
Germany,R32,Switzerland,0.00494
Germany,R32,Canada,0.00391
Germany,R32,Croatia,0.00382
Germany,R32,Netherlands,0.00341
Germany,R32,Belgium,0.00205
Germany,R32,Iran,0.0009
Germany,R32,Panama,0.00065
Germany,R32,Bosnia and Herzegovina,0.00054
Germany,R32,Egypt,0.00045
Germany,R32,Uzbekistan,0.00036
Germany,R32,Qatar,0.00028
Germany,R32,DR Congo,0.00028
Germany,R32,Ghana,0.00019
Germany,R32,New Zealand,0.0001
Germany,SF,Spain,0.04432
Germany,SF,Argentina,0.02453
Germany,SF,Portugal,0.02135
Germany,SF,Colombia,0.01593
Germany,SF,Belgium,0.0118
Germany,SF,Uruguay,0.0093
Germany,SF,England,0.00578
Germany,SF,Croatia,0.00451
Germany,SF,Turkey,0.00408
Germany,SF,Algeria,0.00357
Germany,SF,Austria,0.00322
Germany,SF,Switzerland,0.00311
Germany,SF,United States,0.00283
Germany,SF,Paraguay,0.0023
Germany,SF,Iran,0.002
Germany,SF,France,0.00163
Germany,SF,Australia,0.00146
Germany,SF,Canada,0.0013
Germany,SF,Egypt,0.00098
Germany,SF,Senegal,0.00084
Germany,SF,Brazil,0.00075
Germany,SF,Czechia,0.00056
Germany,SF,South Korea,0.00054
Germany,SF,Ivory Coast,0.00054
Germany,SF,Netherlands,0.00054
Germany,SF,Ecuador,0.00044
Germany,SF,Mexico,0.00034
Germany,SF,Japan,0.00031
Germany,SF,Norway,0.0003
Germany,SF,Morocco,0.00021
Germany,SF,Panama,0.0002
Germany,SF,Bosnia and Herzegovina,0.00017
Germany,SF,Uzbekistan,0.00014
Germany,SF,South Africa,0.00012
Germany,SF,DR Congo,9e-05
Germany,SF,Saudi Arabia,8e-05
Germany,SF,Scotland,7e-05
Germany,SF,Ghana,7e-05
Germany,SF,Tunisia,6e-05
Germany,SF,Jordan,6e-05
Germany,SF,Cape Verde,4e-05
Germany,SF,Sweden,4e-05
Germany,SF,New Zealand,3e-05
Germany,SF,Qatar,3e-05
Germany,SF,Iraq,1e-05
Ghana,FINAL,Spain,4e-05
Ghana,FINAL,France,3e-05
Ghana,FINAL,Switzerland,1e-05
Ghana,FINAL,Brazil,1e-05
Ghana,FINAL,Germany,1e-05
Ghana,FINAL,Morocco,1e-05
Ghana,FINAL,Ivory Coast,1e-05
Ghana,FINAL,England,1e-05
Ghana,FINAL,Uruguay,1e-05
Ghana,QF,Argentina,0.00222
Ghana,QF,Uruguay,0.00068
Ghana,QF,Belgium,0.00053
Ghana,QF,Brazil,0.00045
Ghana,QF,Spain,0.00034
Ghana,QF,United States,0.00032
Ghana,QF,Turkey,0.00029
Ghana,QF,Australia,0.00027
Ghana,QF,Austria,0.00023
Ghana,QF,Algeria,0.00021
Ghana,QF,Iran,0.00021
Ghana,QF,France,0.0002
Ghana,QF,Senegal,0.0002
Ghana,QF,Germany,0.00019
Ghana,QF,Ecuador,0.00017
Ghana,QF,Norway,0.00016
Ghana,QF,Egypt,0.00015
Ghana,QF,Netherlands,0.00013
Ghana,QF,Morocco,0.00013
Ghana,QF,Japan,0.00012
Ghana,QF,Paraguay,0.00011
Ghana,QF,Ivory Coast,5e-05
Ghana,QF,Sweden,4e-05
Ghana,QF,Scotland,4e-05
Ghana,QF,New Zealand,3e-05
Ghana,QF,South Africa,3e-05
Ghana,QF,Bosnia and Herzegovina,2e-05
Ghana,QF,Canada,2e-05
Ghana,QF,Mexico,2e-05
Ghana,QF,Saudi Arabia,1e-05
Ghana,QF,Switzerland,1e-05
Ghana,QF,South Korea,1e-05
Ghana,R16,Spain,0.00963
Ghana,R16,Switzerland,0.00694
Ghana,R16,Canada,0.00479
Ghana,R16,Mexico,0.00275
Ghana,R16,Algeria,0.00267
Ghana,R16,Austria,0.00232
Ghana,R16,Uruguay,0.00231
Ghana,R16,Argentina,0.00149
Ghana,R16,Egypt,0.00104
Ghana,R16,Iran,0.001
Ghana,R16,Czechia,0.00097
Ghana,R16,Belgium,0.00074
Ghana,R16,South Korea,0.00067
Ghana,R16,Ecuador,0.00056
Ghana,R16,Ivory Coast,0.00054
Ghana,R16,Germany,0.00042
Ghana,R16,New Zealand,0.00037
Ghana,R16,Norway,0.00032
Ghana,R16,Jordan,0.00032
Ghana,R16,Morocco,0.00029
Ghana,R16,Bosnia and Herzegovina,0.00028
Ghana,R16,Brazil,0.00024
Ghana,R16,Scotland,0.00022
Ghana,R16,Saudi Arabia,0.00015
Ghana,R16,Senegal,0.00012
Ghana,R16,Qatar,0.00011
Ghana,R16,Cape Verde,0.00011
Ghana,R16,Haiti,9e-05
Ghana,R16,South Africa,7e-05
Ghana,R16,France,5e-05
Ghana,R16,Japan,4e-05
Ghana,R16,Sweden,3e-05
Ghana,R16,Curaçao,2e-05
Ghana,R16,Netherlands,1e-05
Ghana,R16,Iraq,1e-05
Ghana,R16,Tunisia,1e-05
Ghana,R32,Portugal,0.1324
Ghana,R32,Colombia,0.11963
Ghana,R32,Uzbekistan,0.02143
Ghana,R32,DR Congo,0.01448
Ghana,R32,Norway,0.00257
Ghana,R32,Senegal,0.00193
Ghana,R32,Ivory Coast,0.00101
Ghana,R32,Iraq,0.00097
Ghana,R32,Ecuador,0.00062
Ghana,R32,France,0.00048
Ghana,R32,Austria,0.0004
Ghana,R32,Algeria,0.00035
Ghana,R32,Curaçao,0.00022
Ghana,R32,Jordan,0.00021
Ghana,R32,Germany,0.00019
Ghana,R32,Argentina,9e-05
Ghana,R32,Saudi Arabia,6e-05
Ghana,R32,Uruguay,5e-05
Ghana,R32,Cape Verde,4e-05
Ghana,R32,Spain,1e-05
Ghana,SF,France,0.00024
Ghana,SF,Brazil,0.00012
Ghana,SF,Argentina,0.00012
Ghana,SF,Portugal,0.0001
Ghana,SF,England,0.0001
Ghana,SF,Netherlands,8e-05
Ghana,SF,Germany,7e-05
Ghana,SF,Japan,6e-05
Ghana,SF,Canada,6e-05
Ghana,SF,Colombia,6e-05
Ghana,SF,Morocco,5e-05
Ghana,SF,Senegal,4e-05
Ghana,SF,Ecuador,3e-05
Ghana,SF,Switzerland,3e-05
Ghana,SF,Uruguay,3e-05
Ghana,SF,Croatia,2e-05
Ghana,SF,Mexico,2e-05
Ghana,SF,Spain,2e-05
Ghana,SF,South Korea,2e-05
Ghana,SF,Scotland,1e-05
Ghana,SF,Belgium,1e-05
Ghana,SF,Turkey,1e-05
Ghana,SF,Czechia,1e-05
Haiti,QF,France,0.0011
Haiti,QF,Brazil,0.00042
Haiti,QF,Germany,0.00039
Haiti,QF,Netherlands,0.00034
Haiti,QF,Senegal,0.00031
Haiti,QF,England,0.00028
Haiti,QF,Morocco,0.00025
Haiti,QF,Ecuador,0.00014
Haiti,QF,Japan,0.00013
Haiti,QF,Mexico,0.00013
Haiti,QF,Croatia,0.0001
Haiti,QF,Canada,7e-05
Haiti,QF,Sweden,6e-05
Haiti,QF,Ivory Coast,6e-05
Haiti,QF,Scotland,5e-05
Haiti,QF,Turkey,4e-05
Haiti,QF,Tunisia,3e-05
Haiti,QF,United States,3e-05
Haiti,QF,Colombia,3e-05
Haiti,QF,South Korea,3e-05
Haiti,QF,Portugal,2e-05
Haiti,QF,Czechia,2e-05
Haiti,QF,Switzerland,2e-05
Haiti,QF,Egypt,1e-05
Haiti,QF,Australia,1e-05
Haiti,QF,Uruguay,1e-05
Haiti,QF,South Africa,1e-05
Haiti,QF,Norway,1e-05
Haiti,QF,Paraguay,1e-05
Haiti,R16,France,0.00531
Haiti,R16,England,0.00352
Haiti,R16,Senegal,0.00186
Haiti,R16,Canada,0.00183
Haiti,R16,Switzerland,0.00164
Haiti,R16,Croatia,0.00143
Haiti,R16,Czechia,0.00137
Haiti,R16,Mexico,0.00133
Haiti,R16,South Korea,0.00113
Haiti,R16,Norway,0.00099
Haiti,R16,Ecuador,0.00098
Haiti,R16,Germany,0.00059
Haiti,R16,South Africa,0.00041
Haiti,R16,Ivory Coast,0.00038
Haiti,R16,Bosnia and Herzegovina,0.00033
Haiti,R16,Colombia,0.00031
Haiti,R16,Japan,0.00029
Haiti,R16,Uzbekistan,0.00025
Haiti,R16,Sweden,0.00019
Haiti,R16,Portugal,0.00019
Haiti,R16,Paraguay,0.00019
Haiti,R16,Netherlands,0.00017
Haiti,R16,Qatar,0.00017
Haiti,R16,DR Congo,0.00017
Haiti,R16,Panama,0.00013
Haiti,R16,Australia,0.00013
Haiti,R16,United States,0.00012
Haiti,R16,Tunisia,0.00012
Haiti,R16,Turkey,0.0001
Haiti,R16,Iraq,9e-05
Haiti,R16,Ghana,9e-05
Haiti,R16,Austria,3e-05
Haiti,R16,Saudi Arabia,3e-05
Haiti,R16,Uruguay,3e-05
Haiti,R16,Algeria,3e-05
Haiti,R16,New Zealand,3e-05
Haiti,R16,Iran,2e-05
Haiti,R16,Curaçao,2e-05
Haiti,R16,Cape Verde,1e-05
Haiti,R16,Belgium,1e-05
Haiti,R16,Egypt,1e-05
Haiti,R32,Netherlands,0.03992
Haiti,R32,Germany,0.03717
Haiti,R32,Mexico,0.02643
Haiti,R32,Japan,0.0241
Haiti,R32,Ecuador,0.01956
Haiti,R32,Sweden,0.01217
Haiti,R32,Czechia,0.00953
Haiti,R32,South Korea,0.00858
Haiti,R32,Ivory Coast,0.00834
Haiti,R32,Tunisia,0.00555
Haiti,R32,South Africa,0.00183
Haiti,R32,France,0.00037
Haiti,R32,Curaçao,0.00029
Haiti,R32,Senegal,9e-05
Haiti,R32,Norway,8e-05
Haiti,SF,Spain,0.00012
Haiti,SF,Portugal,9e-05
Haiti,SF,Argentina,7e-05
Haiti,SF,Uruguay,5e-05
Haiti,SF,Colombia,4e-05
Haiti,SF,England,2e-05
Haiti,SF,Belgium,2e-05
Haiti,SF,Iran,1e-05
Haiti,SF,Croatia,1e-05
Haiti,SF,Turkey,1e-05
Haiti,SF,France,1e-05
Haiti,SF,Switzerland,1e-05
Haiti,SF,Algeria,1e-05
Iran,FINAL,Argentina,0.00092
Iran,FINAL,France,0.00092
Iran,FINAL,Spain,0.00083
Iran,FINAL,Portugal,0.00057
Iran,FINAL,Colombia,0.00047
Iran,FINAL,England,0.00046
Iran,FINAL,Brazil,0.00046
Iran,FINAL,Netherlands,0.00025
Iran,FINAL,Belgium,0.00024
Iran,FINAL,Germany,0.0002
Iran,FINAL,Uruguay,0.00014
Iran,FINAL,Croatia,0.00013
Iran,FINAL,Morocco,0.00012
Iran,FINAL,Japan,0.00012
Iran,FINAL,Senegal,9e-05
Iran,FINAL,Ecuador,8e-05
Iran,FINAL,Canada,6e-05
Iran,FINAL,Algeria,5e-05
Iran,FINAL,Switzerland,5e-05
Iran,FINAL,Austria,4e-05
Iran,FINAL,Mexico,3e-05
Iran,FINAL,Norway,2e-05
Iran,FINAL,Turkey,2e-05
Iran,FINAL,Paraguay,1e-05
Iran,FINAL,South Korea,1e-05
Iran,FINAL,Czechia,1e-05
Iran,FINAL,Panama,1e-05
